SZN,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP%,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,1DRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,DB,YDS(t),CPOE,EPA/DB,YPG(t),paYPG,ruYPG,RYOE,EXPLSV%,recYPG,AY/Tgt,AY%,RZ Tgt,10+ Tgt,Quick Tgt,EZ Tgt,FPOE(t),FPOE,PROJ,CSTY%,CL
2025,96,Aaron Rodgers,QB,42.0,FA,18,18,18,234.08,233.58,233.08,16,16,15,884,843,4,65.7%,1213,498,327,119,171,7,94.80,3383,29,24,3322,6.67,10.16,1,-9,0,0,0,1,0,-9,-9.0,-9.0,21,0,3,52,1,0,61,2.9,95.4%,NA,NA,NA,4,NA,147,520,0.283,9.2,NA,NA,NA,NA,143,28.7%,2.59,8.2%,21.5%,5.90,539,3374,-1.4%,-0.04,210.9,207.6,3.8,NA,NA,-0.6,NA,NA,NA,NA,NA,NA,-3.7,-4.4,292.9,44.0%,23.9
2025,7528,Najee Harris,RB,27.8,FA,99,100,101,11.6,10.1,8.6,17,3,0,209,43,0,0.0%,0,0,0,0,0,0,0.00,61,0,0,0,0.00,0.00,3,10,0,1,0,3,15,25,8.3,8.3,15,0,3,86,0,58,61,4.07,20.6%,3,3.89,0.200,3,0.589,4,18,0.222,1.3,17,0.5%,1.47,0.059,0,NA,NA,NA,NA,NA,NA,86,NA,NA,28.7,0.0,20.3,5,0.00%,8.3,NA,NA,NA,NA,NA,NA,-1.5,-1.5,16.2,0.0%,NA
2025,11562,Spencer Rattler,QB,25.2,NO,36,36,36,104.14,103.64,103.14,16,9,8,1056,490,4,67.7%,944,257,174,66,83,5,86.49,1753,18,8,1586,6.17,9.11,1,0,0,0,0,2,0,0,0.0,0.0,31,4,17,167,0,0,167,5.39,46.4%,NA,NA,NA,17,NA,91,290,0.314,11.4,NA,NA,NA,NA,74,28.8%,2.67,11.3%,39.7%,8.00,290,1753,3%,-0.16,219.1,198.3,20.9,NA,NA,0.0,NA,NA,NA,NA,NA,NA,-3.6,-3.4,114.6,25.0%,17.2
2025,11569,Jarquez Hunter,RB,22.9,LAR,608,608,608,0,0,0,5,0,0,323,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0%,0,NA,NA,0,NA,0,0,NA,NA,#N/A,NA,#VALUE!,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,-0.4,-0.3,3.4,NA,NA
2025,2306,Jameis Winston,QB,31.9,NYG,46,46,46,45.28,44.78,44.28,7,3,2,397,156,1,56.1%,357,66,37,23,29,2,82.07,590,3,2,567,8.59,15.32,1,13,0,0,1,1,20,33,33.0,33.0,7,0,2,56,1,0,23,3.29,39.3%,NA,NA,NA,3,NA,29,74,0.392,9.7,NA,NA,NA,NA,25,37.9%,2.97,7.6%,48.6%,9.80,70,623,-1.8%,0.24,207.7,189.0,7.7,NA,NA,11.0,NA,NA,NA,NA,NA,NA,-6.0,-6.0,36.1,33.0%,NA
2025,11557,Joe Milton,QB,25.8,DAL,57,57,57,12.32,12.32,12.32,17,4,0,1131,24,1,62.5%,105,24,15,8,9,2,65.10,233,0,1,183,7.63,12.20,0,0,0,0,0,0,0,0,0.0,0.0,5,0,1,50,0,0,50,10,2.1%,NA,NA,NA,1,NA,10,29,0.345,2.5,NA,NA,NA,NA,9,37.5%,2.84,12.5%,29.6%,9.70,27,233,-0.5%,-0.28,58.3,45.8,12.5,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0%,NA
2025,11577,Will Shipley,RB,23.3,PHI,93,96,102,17.5,13,8.5,15,15,0,861,90,1,0.0%,0,0,0,0,0,0,0.00,49,0,0,0,0.00,0.00,9,-7,0,2,0,12,63,56,6.2,4.7,14,0,4,105,0,29,49,3.5,10.5%,2,2.09,0.143,4,0.352,6,26,0.231,0.4,71,2.4%,0.79,0.028,0,NA,NA,NA,NA,NA,NA,105,NA,NA,7.0,0.0,3.3,-7,7.14%,3.7,NA,NA,NA,NA,NA,NA,-1.2,-1.2,33.7,0.0%,3.8
2025,11199,Emari Demercado,RB,26.9,KC,65,64,65,58.3,51.8,45.3,13,12,0,794,184,1,0.0%,0,0,0,0,0,0,0.00,312,0,0,0,0.00,0.00,13,17,1,2,1,20,84,101,7.8,5.1,44,2,9,413,0,175,312,7.09,23.2%,15,3.97,0.341,9,0.738,12,64,0.188,1.1,105,3.1%,0.96,0.019,0,NA,NA,NA,NA,NA,NA,413,NA,NA,37.5,0.0,28.4,134,20.45%,9.2,NA,NA,NA,NA,NA,NA,-1.5,-1.5,78.2,9.0%,10.8
2025,1339,Zach Ertz,TE,35.1,FA,19,20,21,126.4,101.4,76.4,17,13,13,826,551,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,50,381,5,21,4,72,123,504,10.1,7.0,0,0,0,504,0,0,0,0,66.7%,NA,NA,NA,0,NA,25,72,0.347,1.9,365,15.4%,1.38,0.058,0,NA,NA,NA,NA,NA,NA,504,NA,NA,38.8,0.0,0.0,NA,NA,38.8,8.7,16.6%,8,27,37,4,0.1,0.0,113.3,38.0%,18.4
2025,2307,Marcus Mariota,QB,32.1,WAS,32,32,32,132.5,132.5,132.5,15,11,8,941,510,6,61.2%,1056,227,139,69,88,7,86.06,1992,16,10,1695,7.47,12.19,0,0,0,0,0,0,0,0,0.0,0.0,50,0,11,297,1,0,297,5.94,54.2%,NA,NA,NA,12,NA,91,277,0.329,8.3,NA,NA,NA,NA,79,34.8%,2.85,15.4%,30.5%,10.20,262,1992,3.3%,-0.05,181.1,154.1,27.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,-4.0,-4.0,161.0,45.0%,21.1
2025,11581,MarShawn Lloyd,RB,24.9,GB,606,606,606,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,#N/A,NA,#VALUE!,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,7828,Noah Gray,TE,26.6,KC,59,62,65,38.8,28.3,17.8,16,16,6,983,509,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,21,71,3,9,0,37,107,178,8.5,4.8,0,0,0,178,0,0,0,0,51.8%,NA,NA,NA,0,NA,9,37,0.243,0.6,246,6.3%,0.72,0.037,0,NA,NA,NA,NA,NA,NA,178,NA,NA,11.1,0.0,0.0,NA,NA,11.1,5.9,5.3%,2,10,18,1,-1.1,-1.2,49.4,0.0%,5.4
2025,7585,Davis Mills,QB,27.1,HOU,41,41,41,69.6,69.6,69.6,17,6,3,1092,268,1,57.2%,646,159,91,43,68,1,81.62,975,8,5,915,5.75,10.05,0,0,0,0,0,0,0,0,0.0,0.0,13,0,1,60,1,0,60,4.62,24.5%,NA,NA,NA,2,NA,50,172,0.291,8.3,NA,NA,NA,NA,48,30.2%,2.56,6.9%,30.3%,8.70,175,975,-2.9%,-0.12,162.5,152.5,10.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,7.0,7.0,47.2,33.0%,19.9
2025,12482,Savion Williams,WR,24.0,GB,145,146,146,25.5,20.5,15.5,13,12,0,771,91,1,0.0%,0,0,0,0,0,0,0.00,37,0,0,0,0.00,0.00,10,17,0,2,1,10,61,78,7.8,7.8,11,1,1,115,0,0,37,3.36,11.8%,NA,NA,NA,1,NA,4,21,0.190,0.3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,115,NA,NA,9.6,0.0,3.1,NA,NA,6.5,NA,NA,NA,NA,NA,NA,0.6,0.8,17.6,0.0%,5.8
2025,12523,Jimmy Horn,WR,23.2,CAR,140,141,143,28.7,23.2,17.7,13,13,0,785,148,0,0.0%,0,0,0,0,0,0,0.00,69,0,0,0,0.00,0.00,11,37,1,4,0,15,71,108,9.8,7.2,8,0,3,177,0,0,69,8.63,18.9%,NA,NA,NA,3,NA,7,23,0.304,0.5,79,2.9%,1.37,0.051,0,NA,NA,NA,NA,NA,NA,177,NA,NA,13.6,0.0,5.3,NA,NA,8.3,5.9,2.6%,3,6,7,0,-0.2,-0.4,30.8,0.0%,4.9
2025,5970,Greg Dortch,WR,27.5,DET,84,84,82,75.1,60.6,46.1,17,12,3,835,292,1,0.0%,0,0,0,0,0,0,0.00,15,0,0,0,0.00,0.00,29,12,1,7,3,33,194,206,7.1,6.2,7,0,0,221,1,0,15,2.14,35.0%,NA,NA,NA,1,NA,11,40,0.275,0.9,213,5.1%,0.97,0.033,0,NA,NA,NA,NA,NA,NA,221,NA,NA,18.4,0.0,1.3,NA,NA,17.2,1.8,1.3%,7,3,22,1,0.7,0.9,55.1,17.0%,15.1
2025,4144,Jonnu Smith,TE,30.3,FA,35,35,35,85.2,66.2,47.2,17,17,6,956,503,1,0.0%,0,0,0,0,0,0,0.00,70,0,0,0,0.00,0.00,38,43,2,8,2,54,179,222,5.8,4.1,9,3,2,292,1,0,70,7.78,52.6%,NA,0.00,NA,3,NA,13,63,0.206,0.8,296,9.8%,0.75,0.027,0,NA,NA,NA,NA,NA,NA,292,NA,NA,17.2,0.0,4.1,NA,NA,13.1,4.0,7.1%,7,11,27,1,-2.2,-2.5,112.2,12.0%,11.6
2025,4981,Calvin Ridley,WR,31.0,TEN,117,117,114,47.3,38.8,30.3,14,7,6,430,250,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,17,219,4,13,0,36,84,303,17.8,8.4,0,0,0,303,0,0,0,0,58.1%,NA,NA,NA,0,NA,13,36,0.361,2.2,159,6.3%,1.91,0.082,0,NA,NA,NA,NA,NA,NA,303,NA,NA,50.5,0.0,0.0,NA,NA,50.5,13.0,12.1%,2,20,15,2,-4.6,-4.6,79.8,17.0%,11.2
2025,12544,LeQuint Allen,RB,21.3,JAX,83,86,89,26.8,21.8,16.8,17,17,1,1089,248,0,0.0%,0,0,0,0,0,0,0.00,94,0,0,0,0.00,0.00,10,-7,0,0,0,11,61,54,5.4,4.9,23,2,5,148,0,54,94,4.09,22.8%,4,2.37,0.174,5,0.410,5,34,0.147,0.3,148,2.0%,0.36,0.000,0,NA,NA,NA,NA,NA,NA,148,NA,NA,8.7,0.0,5.5,15,8.70%,3.2,NA,NA,NA,NA,NA,NA,-1.5,-1.5,46.1,0.0%,3.0
2025,4039,Cooper Kupp,WR,32.5,SEA,53,56,58,117.3,93.8,70.3,16,16,15,1013,768,1,0.0%,0,1,0,0,1,1,0.00,0,0,0,0,0.00,0.00,47,300,3,24,2,70,293,593,12.6,8.5,0,0,0,593,0,0,0,0,75.8%,NA,NA,NA,0,NA,26,71,0.366,1.6,411,14.6%,1.44,0.058,0,0.0%,NA,NA,NA,NA,NA,593,NA,NA,37.1,0.0,0.0,NA,NA,37.1,8.3,15.4%,12,25,37,5,-2.2,-1.9,145.1,13.0%,13.3
2025,4018,Joe Mixon,RB,29.4,FA,582,582,582,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,#N/A,NA,#VALUE!,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,12511,Will Howard,QB,24.2,PIT,311,311,311,0,0,0,10,0,0,72,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,5857,Noah Fant,TE,28.0,NO,37,39,41,74.8,57.8,40.8,15,15,7,934,364,3,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,34,114,1,10,3,41,174,288,8.5,7.0,0,0,0,288,0,0,0,0,39.0%,NA,NA,NA,0,NA,13,41,0.317,0.9,199,6.4%,1.45,0.050,0,NA,NA,NA,NA,NA,NA,288,NA,NA,19.2,0.0,0.0,NA,NA,19.2,3.4,3%,4,4,14,2,-0.4,-0.9,78.0,13.0%,12.6
2025,6865,Colby Parkinson,TE,26.9,LAR,17,15,16,129.8,108.3,86.8,15,15,10,946,558,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,43,137,1,16,8,56,271,408,9.5,7.3,0,0,0,408,0,0,0,0,59.0%,NA,NA,NA,0,NA,24,56,0.429,1.6,235,9.4%,1.74,0.068,0,NA,NA,NA,NA,NA,NA,408,NA,NA,27.2,0.0,0.0,NA,NA,27.2,4.7,4.9%,22,11,13,7,4.5,4.4,56.4,40.0%,19.4
2025,5906,Dawson Knox,TE,29.1,BUF,28,28,25,103.7,85.7,67.7,17,17,12,1057,649,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,36,234,2,19,4,49,183,417,11.6,8.5,0,0,0,417,0,0,0,0,61.4%,NA,NA,NA,0,NA,23,49,0.469,1.4,304,9.9%,1.37,0.063,0,NA,NA,NA,NA,NA,NA,417,NA,NA,24.5,0.0,0.0,NA,NA,24.5,7.0,10%,12,17,15,5,1.8,1.8,77.5,12.0%,15.5
2025,7607,Michael Carter,RB,26.6,FA,48,52,55,99,82.5,66,17,11,5,890,364,0,0.0%,0,0,0,0,0,0,0.00,333,0,0,0,0.00,0.00,33,10,2,12,0,45,257,267,8.1,5.9,92,3,18,600,1,194,333,3.62,40.9%,22,2.11,0.239,19,0.450,31,137,0.226,2.8,238,6.9%,1.12,0.050,0,NA,NA,NA,NA,NA,NA,600,NA,NA,54.5,0.0,30.3,-21,5.43%,24.3,NA,NA,NA,NA,NA,NA,0.0,0.0,62.0,9%,#N/A
2025,11651,Isaac Guerendo,RB,25.4,SF,129,129,128,1,1,1,14,0,0,943,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0%,0,NA,NA,0,NA,0,0,NA,NA,#N/A,NA,#VALUE!,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,-0.4,-0.4,6.1,NA,NA
2025,11623,Jordan Whittington,WR,25.2,LAR,126,131,140,36.3,27.3,18.3,17,16,6,1060,443,0,0.0%,0,0,0,0,0,0,0.00,12,0,0,0,0.00,0.00,18,83,2,7,0,25,88,171,9.5,6.8,3,0,0,183,0,0,12,4,41.8%,NA,NA,NA,0,NA,7,28,0.250,0.4,210,4.2%,0.81,0.033,0,NA,NA,NA,NA,NA,NA,183,NA,NA,10.8,0.0,0.7,NA,NA,10.1,6.5,3%,1,7,10,0,-1.3,-1.0,47.0,0.0%,5.6
2025,7670,Joshua Palmer,WR,26.2,BUF,106,109,113,52.3,41.3,30.3,12,12,8,722,330,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,22,249,0,14,0,37,54,303,13.8,8.2,0,0,0,303,0,0,0,0,45.7%,NA,NA,NA,0,NA,14,37,0.378,1.2,233,7.5%,1.30,0.060,0,NA,NA,NA,NA,NA,NA,303,NA,NA,25.3,0.0,0.0,NA,NA,25.3,11.1,11.9%,6,22,9,2,-2.6,-2.6,89.2,0.0%,8.6
2025,11834,Devaughn Vele,WR,28.0,NO,95,95,90,66.3,53.8,41.3,16,13,7,851,437,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,25,259,0,17,2,39,34,293,11.7,7.5,0,0,0,293,0,0,0,0,51.4%,NA,NA,NA,0,NA,19,39,0.487,1.5,240,6.6%,1.22,0.071,0,NA,NA,NA,NA,NA,NA,293,NA,NA,22.5,0.0,0.0,NA,NA,22.5,12.3,10.4%,4,22,13,4,0.3,0.7,59.5,8.0%,14.2
2025,8698,Jake Tonges,TE,26.4,SF,30,30,30,94.3,77.3,60.3,17,16,2,1123,399,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,34,150,0,16,5,46,143,293,8.6,6.4,0,0,0,293,0,0,0,0,35.5%,NA,NA,NA,0,NA,21,46,0.457,1.2,221,8.0%,1.33,0.072,0,NA,NA,NA,NA,NA,NA,293,NA,NA,17.2,0.0,0.0,NA,NA,17.2,5.3,5.9%,7,12,18,4,2.7,3.0,42.8,24.0%,17.0
2025,8119,Jahan Dotson,WR,25.7,ATL,110,110,109,50.2,41.2,32.2,17,17,10,988,539,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,18,212,0,9,1,36,50,262,14.6,7.3,0,0,0,262,0,0,0,0,54.6%,NA,NA,NA,0,NA,10,36,0.278,0.6,410,7.2%,0.64,0.022,0,NA,NA,NA,NA,NA,NA,262,NA,NA,15.4,0.0,0.0,NA,NA,15.4,15.2,13%,5,21,12,1,-0.8,-0.7,65.0,0.0%,9.0
2025,12500,Quinn Ewers,QB,22.6,MIA,48,48,49,36.18,35.68,35.18,4,4,3,172,126,3,66.3%,268,83,55,26,28,3,85.52,641,8,3,622,7.49,11.31,1,-6,0,0,0,1,0,-6,-6.0,-6.0,8,0,1,13,0,0,19,2.38,73.3%,NA,NA,NA,1,NA,30,92,0.326,7.5,NA,NA,NA,NA,29,34.9%,2.74,7.2%,35.5%,8.10,93,635,3.3%,-0.14,158.8,155.5,4.8,NA,NA,-1.5,NA,NA,NA,NA,NA,NA,-4.4,-4.4,34.0,0.0%,NA
2025,8161,Malik Willis,QB,26.5,MIA,45,45,45,51.18,51.18,51.18,16,4,1,1000,98,2,85.7%,296,35,30,16,5,0,145.48,545,3,3,422,12.06,14.07,0,0,0,0,0,0,0,0,0.0,0.0,22,0,7,123,2,0,123,5.59,9.8%,NA,NA,NA,9,NA,28,57,0.491,7.0,NA,NA,NA,NA,19,54.3%,2.8,22.9%,25.5%,10.00,47,545,13.8%,0.69,136.3,105.5,30.8,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,25.0%,NA
2025,6039,Ty Johnson,RB,28.2,BUF,47,47,49,100.3,88.3,76.3,17,17,0,1057,310,1,0.0%,0,0,0,0,0,0,0.00,200,0,0,0,0.00,0.00,24,-27,2,9,2,33,290,263,11.0,8.0,50,0,10,463,3,119,200,4,29.3%,16,2.37,0.320,13,0.557,24,83,0.289,1.4,219,6.7%,1.20,0.041,0,NA,NA,NA,NA,NA,NA,463,NA,NA,27.2,0.0,11.8,49,4.00%,15.5,NA,NA,NA,NA,NA,NA,0.6,0.6,88.2,12.0%,14.9
2025,4454,Kendrick Bourne,WR,30.3,ARI,68,69,74,92.1,73.6,55.1,16,16,8,1047,594,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,37,386,6,27,0,53,165,551,14.9,10.4,0,0,0,551,0,0,0,0,56.7%,NA,NA,NA,0,NA,27,53,0.509,1.7,353,9.2%,1.56,0.076,0,NA,NA,NA,NA,NA,NA,551,NA,NA,34.4,0.0,0.0,NA,NA,34.4,10.6,13.8%,2,28,23,0,0.1,0.7,82.0,13.0%,17.1
2025,11439,Jaleel McLaughlin,RB,25.2,DEN,80,75,73,31.4,29.4,27.4,8,8,1,472,72,0,0.0%,0,0,0,0,0,0,0.00,187,0,0,0,0.00,0.00,4,-12,1,2,0,6,39,27,6.8,4.5,37,0,7,214,1,111,187,5.05,15.3%,10,2.99,0.270,8,0.569,10,43,0.233,1.3,32,1.0%,0.84,0.063,0,NA,NA,NA,NA,NA,NA,214,NA,NA,26.8,0.0,23.4,21,13.51%,3.4,NA,NA,NA,NA,NA,NA,-0.9,-0.8,38.2,0.0%,6.4
2025,12670,KeAndre Lambert-Smith,WR,24.1,LAC,162,163,158,16.1,13.6,11.1,10,10,2,575,100,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,30,0,2,1,12,21,51,10.2,4.3,0,0,0,51,0,0,0,0,17.4%,NA,NA,NA,0,NA,3,12,0.250,0.3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,51,NA,NA,5.1,0.0,0.0,NA,NA,5.1,NA,NA,NA,NA,NA,NA,-0.5,-0.5,22.3,0.0%,5.0
2025,12467,Jordan James,RB,21.7,SF,595,595,595,0,0,0,3,1,0,245,3,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.2%,0,NA,NA,0,NA,0,0,NA,0.0,#N/A,NA,#VALUE!,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0.0,0.0,0.0,#N/A,#N/A,0.0,NA,NA,NA,NA,NA,NA,-0.1,-0.1,0.5,NA,NA
2025,7587,Dyami Brown,WR,26.1,WAS,111,114,117,49.7,39.7,29.7,15,14,6,958,348,1,0.0%,0,0,0,0,0,0,0.00,30,0,0,0,0.00,0.00,20,196,5,12,1,37,31,227,11.4,6.1,6,0,2,257,0,0,30,5,36.3%,NA,NA,NA,2,NA,15,43,0.349,1.1,203,6.6%,1.12,0.059,0,NA,NA,NA,NA,NA,NA,257,NA,NA,18.4,0.0,2.1,NA,NA,16.2,14.1,10.7%,9,24,15,5,-0.9,-1.0,58.2,7.0%,11.1
2025,19,Joe Flacco,QB,40.9,CIN,27,27,27,156.66,156.66,156.66,17,13,10,1108,689,3,60.3%,1314,416,251,100,165,10,79.20,2514,18,15,2479,5.96,9.88,0,0,0,0,0,0,0,0,0.0,0.0,21,0,8,35,1,0,35,1.67,62.2%,NA,NA,NA,9,NA,124,437,0.284,9.5,NA,NA,NA,NA,115,27.6%,2.73,7.90%,35.60%,7.20,438,2514,-0.30%,-0.17,193.4,190.7,2.7,NA,NA,0.0,NA,NA,NA,NA,NA,NA,-1.7,-3.1,143.1,23.0%,23.0
2025,11377,Tyrell Shavers,WR,26.3,BUF,119,118,112,45.5,38,30.5,17,1,9,1057,437,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,15,177,0,10,1,23,68,245,16.3,10.7,0,0,0,245,0,0,0,0,41.3%,NA,NA,NA,0,NA,11,23,0.478,11.0,203,4.6%,1.21,0.049,0,NA,NA,NA,NA,NA,NA,245,NA,NA,245.0,0.0,0.0,NA,NA,245.0,13.0,8.7%,0,14,5,1,0.0,0.0,0.0,NA,NA
2025,7694,Tommy Tremble,TE,25.5,CAR,42,43,47,63.9,50.4,36.9,17,17,16,1061,636,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,27,85,2,8,2,37,164,249,9.2,6.7,0,0,0,249,0,0,0,0,59.9%,NA,NA,NA,0,NA,10,37,0.270,0.6,270,7.2%,0.92,0.030,0,NA,NA,NA,NA,NA,NA,249,NA,NA,14.6,0.0,0.0,NA,NA,14.6,4.1,4.4%,5,6,17,1,0.4,0.4,59.5,12.0%,12.0
2025,11783,Ryan Flournoy,WR,26.1,DAL,57,55,54,114,94,74,16,12,4,1039,431,0,0.0%,0,0,0,0,0,0,0.00,25,0,0,0,0.00,0.00,40,271,1,25,4,56,204,475,11.9,8.5,4,0,2,500,0,0,25,6.25,41.5%,NA,NA,NA,2,NA,31,60,0.517,2.6,271,9.0%,1.75,0.092,0,NA,NA,NA,NA,NA,NA,500,NA,NA,41.7,0.0,2.1,NA,NA,39.6,8.8,9.7%,7,21,25,5,0.0,0.0,36.8,8%,#N/A
2025,12520,Xavier Restrepo,WR,23.6,TEN,186,189,186,7.1,5.6,4.1,17,2,0,135,30,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,32,0,3,0,7,9,41,13.7,5.9,0,0,0,41,0,0,0,0,22.2%,NA,NA,NA,0,NA,3,7,0.429,1.5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,41,NA,NA,20.5,0.0,0.0,NA,NA,20.5,NA,NA,NA,NA,NA,NA,0.2,0.2,2.3,NA,NA
2025,8143,Jerome Ford,RB,26.2,WAS,71,74,85,43.6,30.6,17.6,17,13,0,856,269,0,0.0%,0,0,0,0,0,0,0.00,73,0,0,0,0.00,0.00,26,-51,3,4,0,32,154,103,4.0,3.2,24,9,5,176,0,94,73,3.04,31.4%,8,3.93,0.333,5,0.727,9,56,0.161,0.7,171,5.7%,0.60,0.023,0,NA,NA,NA,NA,NA,NA,176,NA,NA,13.5,0.0,5.6,-10,8.33%,7.9,NA,NA,NA,NA,NA,NA,-2.5,-2.4,72.0,0.0%,8.1
2025,8172,Greg Dulcich,TE,25.7,MIA,43,45,48,62.8,49.8,36.8,17,10,3,531,216,1,0.0%,0,0,0,0,0,0,0.00,-7,0,0,0,0.00,0.00,26,136,0,13,1,33,199,335,12.9,10.2,1,0,0,328,0,0,-7,-7,40.7%,NA,0.00,NA,0,NA,14,34,0.412,1.4,136,6.9%,2.46,0.096,0,NA,NA,NA,NA,NA,NA,328,NA,NA,32.8,0.0,-0.7,NA,NA,33.5,5.2,5.4%,6,5,12,2,3.2,3.2,30.4,10.0%,11.0
2025,8225,Daniel Bellinger,TE,25.2,TEN,46,44,42,59.6,50.1,40.6,16,16,10,1015,486,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,19,154,1,12,2,26,132,286,15.1,11.0,0,0,0,286,0,0,0,0,47.9%,NA,NA,NA,0,NA,14,26,0.538,0.9,216,4.9%,1.32,0.056,0,NA,NA,NA,NA,NA,NA,286,NA,NA,17.9,0.0,0.0,NA,NA,17.9,9.0,5.3%,6,12,5,0,0.8,-0.2,49.1,13.0%,12.9
2025,11994,Kameron Johnson,WR,23.7,TB,160,155,152,17.7,15.7,13.7,17,9,0,1134,105,2,0.0%,0,0,0,0,0,0,0.00,13,0,0,0,0.00,0.00,4,44,1,2,1,7,20,64,16.0,9.1,2,0,1,77,0,0,13,6.5,9.3%,NA,NA,NA,1,NA,4,9,0.444,0.4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,77,NA,NA,8.6,0.0,1.4,NA,NA,7.1,NA,NA,NA,NA,NA,NA,0.0,0.0,7.8,11%,#N/A
2025,8135,Treylon Burks,WR,25.7,WAS,139,138,137,29,24,19,15,8,3,420,245,0,0.0%,0,0,0,0,0,0,0.00,0,1,0,0,0.00,0.00,10,96,0,6,1,22,34,130,13.0,5.9,0,0,0,130,0,0,0,0,58.3%,NA,NA,NA,0,NA,7,22,0.318,0.9,149,4.7%,0.87,0.040,0,NA,NA,NA,NA,NA,NA,130,NA,NA,16.3,0.0,0.0,NA,NA,16.3,13.3,7.8%,4,13,7,3,-1.6,-1.6,31.1,0.0%,5.2
